occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species,canonicalName,authorship,usageKey,acceptedUsageKey
,"Pseudoseriscius cameroni","Pseudoseriscius cameroni (Reitter, 1902)","4455199","EXACT","99","ACCEPTED","SPECIES","Animalia","Arthropoda","Insecta","Coleoptera","Tenebrionidae","Pseudoseriscius","Pseudoseriscius cameroni","Pseudoseriscius cameroni","(Reitter, 1902) ","4455199",
,"Cystophora cristata","Cystophora cristata (Erxleben, 1777)","5219378","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata","Cystophora cristata","(Erxleben, 1777) ","5219378",
,"Microtus oeconomus arenicola","Microtus oeconomus arenicola (de Sélys-Longchamps, 1841)","4409203","EXACT","98","SYNONYM","SUBSPECIES","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Microtus oeconomus","Microtus oeconomus arenicola","(de Sélys-Longchamps, 1841) ","4409203","2438635"
,"Monodon monoceros","Monodon monoceros Linnaeus, 1758","5220008","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Mammalia","Cetacea","Monodontidae","Monodon","Monodon monoceros","Monodon monoceros","Linnaeus, 1758","5220008",
,"Pagophilus groenlandicus","Pagophilus groenlandicus (Erxleben, 1777)","2434801","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Pagophilus","Pagophilus groenlandicus","Pagophilus groenlandicus","(Erxleben, 1777) ","2434801",
,"Pusa hispida","Pusa hispida (Schreber, 1775)","5219369","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Pusa","Pusa hispida","Pusa hispida","(Schreber, 1775) ","5219369",
,"Campanula serrata","Campanula serrata (Kit. ex Schult.) Hendrych","5411208","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Campanula","Campanula serrata","Campanula serrata","(Kit. ex Schult.) Hendrych","5411208",
,"Carlina onopordifolia","Carlina onopordifolia Besser","8529147","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Carlina","Carlina onopordifolia","Carlina onopordifolia","Besser","8529147",
,"Cochlearia polonica","Cochlearia polonica E.Fröhl.","5373247","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Cochlearia","Cochlearia polonica","Cochlearia polonica","E.Fröhl.","5373247",
,"Cochlearia tatrae","Cochlearia tatrae Borbás","5373286","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Cochlearia","Cochlearia tatrae","Cochlearia tatrae","Borbás","5373286",
,"Erysimum pieninicum","Erysimum pieninicum (Zapal.) Pawl.","3048477","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Erysimum","Erysimum hungaricum","Erysimum pieninicum","(Zapal.) Pawl.","3048477","3048474"
,"Galium cracoviense","Galium cracoviense Ehrend.","2914482","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Galium","Galium cracoviense","Galium cracoviense","Ehrend.","2914482",
,"Marmota marmota latirostris","Marmota marmota latirostris Kratochvil, 1961","4263721","EXACT","98","ACCEPTED","SUBSPECIES","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Marmota","Marmota marmota","Marmota marmota latirostris","Kratochvil, 1961","4263721",
,"Microtus tatricus","Microtus tatricus Kratochvíl, 1952","2438637","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Microtus tatricus","Microtus tatricus","Kratochvíl, 1952","2438637",
,"Pseudogaurotina excellens","Pseudogaurotina excellens (Brancsik, 1874)","1115612","EXACT","99","ACCEPTED","SPECIES","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Pseudogaurotina","Pseudogaurotina excellens","Pseudogaurotina excellens","(Brancsik, 1874) ","1115612",
,"Pulsatilla slavica","Pulsatilla slavica (G.Reuss) G.Reuss","7277849","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Pulsatilla","Pulsatilla halleri","Pulsatilla slavica","(G.Reuss) G.Reuss","7277849","7433759"
,"Rupicapra rupicapra tatrica","Rupicapra rupicapra tatrica Blahout, 1971","5706423","EXACT","98","ACCEPTED","SUBSPECIES","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Rupicapra","Rupicapra rupicapra","Rupicapra rupicapra tatrica","Blahout, 1971","5706423",
,"Spermophilus suslicus","Spermophilus suslicus (Güldenstaedt, 1770)","2437323","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Spermophilus","Spermophilus suslicus","Spermophilus suslicus","(Güldenstaedt, 1770) ","2437323",
,"Achondrostoma occidentale","Achondrostoma occidentale (Robalo, Almada, Sousa Santos, Moreira & Doadrio, 2005)","2361436","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata",,"Cypriniformes","Cyprinidae","Achondrostoma","Achondrostoma occidentale","Achondrostoma occidentale","(Robalo, Almada, Sousa Santos, Moreira & Doadrio, 2005) ","2361436",
,"Achondrostoma oligolepis","Achondrostoma oligolepis (Robalo, Doadrio, Almada & Kottelat, 2005)","2361445","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata",,"Cypriniformes","Cyprinidae","Achondrostoma","Achondrostoma oligolepis","Achondrostoma oligolepis","(Robalo, Doadrio, Almada & Kottelat, 2005) ","2361445",
,"Aichryson dumosum","Aichryson dumosum (Lowe) Praeger","4197241","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Aichryson","Aichryson dumosum","Aichryson dumosum","(Lowe) Praeger","4197241",
,"Alyssum pintodasilvae","Alyssum pintodasilvae T.R.Dudley","3044982","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Odontarrhena","Odontarrhena serpyllifolia","Alyssum pintodasilvae","T.R.Dudley","3044982","11139198"
,"Ammi trifoliatum","Ammi trifoliatum (H.C.Watson) Trel.","3631681","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Ammi","Ammi trifoliatum","Ammi trifoliatum","(H.C.Watson) Trel.","3631681",
,"Anarrhinum longipedicellatum","Anarrhinum longipedicellatum R.Fern.","3742430","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Anarrhinum","Anarrhinum longipedicellatum","Anarrhinum longipedicellatum","R.Fern.","3742430",
,"Andryala crithmifolia","Andryala crithmifolia Aiton","3105531","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Andryala","Andryala crithmifolia","Andryala crithmifolia","Aiton","3105531",
,"Angelica lignescens","Angelica lignescens Reduron & Danton","5537662","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Angelica","Angelica lignescens","Angelica lignescens","Reduron & Danton","5537662",
,"Anthyllis lemanniana","Anthyllis lemanniana Lowe","5352359","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Anthyllis","Anthyllis lemanniana","Anthyllis lemanniana","Lowe","5352359",
,"Anthyllis lusitanica","Anthyllis lusitanica Cullen & P.Silva","5627394","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Anthyllis","Anthyllis vulneraria","Anthyllis lusitanica","Cullen & P.Silva","5627394","7545328"
,"Arabis sadina","Arabis sadina (Samp.) Cout.","5375135","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Arabis","Arabis sadina","Arabis sadina","(Samp.) Cout.","5375135",
,"Arceuthobium azoricum","Arceuthobium azoricum Wiens & Hawksw.","4069218","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Santalales","Viscaceae","Arceuthobium","Arceuthobium azoricum","Arceuthobium azoricum","Wiens & Hawksw.","4069218",
,"Argyranthemum pinnatifidum subsp. succulentum","Argyranthemum pinnatifidum subsp. succulentum (Lowe) Humphries","4235471","EXACT","97","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Argyranthemum","Argyranthemum pinnatifidum","Argyranthemum pinnatifidum succulentum","(Lowe) Humphries","4235471",
,"Argyranthemum thalassophilum","Argyranthemum thalassophilum (Svent.) Humphries","3104525","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Argyranthemum","Argyranthemum thalassophilum","Argyranthemum thalassophilum","(Svent.) Humphries","3104525",
,"Armeria berlengensis","Armeria berlengensis Daveau","4090794","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Armeria","Armeria berlengensis","Armeria berlengensis","Daveau","4090794",
,"Armeria neglecta","Armeria neglecta Girard","5668281","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Armeria","Armeria neglecta","Armeria neglecta","Girard","5668281",
,"Armeria pseudoarmeria","Armeria pseudoarmeria (Murray) Mansf.","7480175","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Armeria","Armeria pseudoarmeria","Armeria pseudoarmeria","(Murray) Mansf.","7480175",
,"Armeria rouyana","Armeria rouyana Daveau","5668199","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Armeria","Armeria rouyana","Armeria rouyana","Daveau","5668199",
,"Asphodelus bento-rainhae","Asphodelus bento-rainhae P.Silva","2778450","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asphodelaceae","Asphodelus","Asphodelus bento-rainhae","Asphodelus bento-rainhae","P.Silva","2778450",
,"Astragalus algarbiensis","Astragalus algarbiensis Coss. ex Bunge","5345902","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Astragalus","Astragalus algarbiensis","Astragalus algarbiensis","Coss. ex Bunge","5345902",
,"Atlantica calathoides","Atlantica calathoides (R.T.Lowe, 1863)","9622301","EXACT","99","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda","Stylommatophora","Gastrodontidae","Atlantica","Atlantica calathoides","Atlantica calathoides","(R.T.Lowe, 1863) ","9622301",
,"Atlantica gueriniana","Atlantica gueriniana (R.T.Lowe, 1852)","9310110","EXACT","99","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda","Stylommatophora","Gastrodontidae","Atlantica","Atlantica gueriniana","Atlantica gueriniana","(R.T.Lowe, 1852) ","9310110",
,"Avenula hackelii","Avenula hackelii (Henriq.) Holub","4148660","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Helictochloa","Helictochloa hackelii","Avenula hackelii","(Henriq.) Holub","4148660","8358373"
,"Azorina vidalii","Azorina vidalii (H.C.Watson) Feer","3166266","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Campanula","Campanula vidalii","Azorina vidalii","(H.C.Watson) Feer","3166266","5413099"
,"Bellevalia hackelii","Bellevalia hackelii Freyn","2771819","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Bellevalia","Bellevalia dubia","Bellevalia hackelii","Freyn","2771819","5304200"
,"Berberis maderensis","Berberis maderensis Lowe","3982110","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Berberidaceae","Berberis","Berberis maderensis","Berberis maderensis","Lowe","3982110",
,"Beta patula","Beta patula Sol. ex Aiton","5383924","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Beta","Beta patula","Beta patula","Sol. ex Aiton","5383924",
,"Biscutella sempervirens subsp. vicentina","Biscutella sempervirens subsp. vicentina (Samp.) Malag. ex J.Gran & L.Klingenberg","10793528","EXACT","98","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Biscutella","Biscutella sempervirens","Biscutella sempervirens vicentina","(Samp.) Malag. ex J.Gran & L.Klingenberg","10793528",
,"Bryoerythrophyllum campylocarpum","Bryoerythrophyllum campylocarpum (Müll.Hal.) H.A.Crum","2670513","EXACT","99","ACCEPTED","SPECIES","Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Bryoerythrophyllum","Bryoerythrophyllum campylocarpum","Bryoerythrophyllum campylocarpum","(Müll.Hal.) H.A.Crum","2670513",
,"Bunium brevifolium","Bunium brevifolium Lowe","3642167","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Conopodium","Conopodium brevifolium","Bunium brevifolium","Lowe","3642167","7992416"
,"Calendula maderensis","Calendula maderensis DC.","5694306","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Calendula","Calendula suffruticosa","Calendula maderensis","DC.","5694306","5694235"
,"Carex malato-belizii","Carex malato-belizii Raymond","2728100","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex lowei","Carex malato-belizii","Raymond","2728100","2728098"
,"Caseolus calculus","Caseolus calculus (R.T.Lowe, 1855)","4565665","EXACT","99","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Caseolus","Caseolus calculus","Caseolus calculus","(R.T.Lowe, 1855) ","4565665",
,"Caseolus commixtus","Caseolus commixtus (R.T.Lowe, 1855)","4565683","EXACT","99","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Caseolus","Caseolus commixtus","Caseolus commixtus","(R.T.Lowe, 1855) ","4565683",
,"Caseolus subcalliferus","Caseolus subcalliferus (Reeve, 1854)","4565667","EXACT","99","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Caseolus","Caseolus subcalliferus","Caseolus subcalliferus","(Reeve, 1854) ","4565667",
,"Centaurea micrantha subsp. herminii","Centaurea micrantha subsp. herminii (Rouy) Dostál","4251183","EXACT","98","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Centaurea","Centaurea langei","Centaurea micrantha herminii","(Rouy) Dostál","4251183","9401685"
,"Centaurea rothmalerana","Centaurea rothmalerana (Arènes) Dostál","3128141","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Centaurea","Centaurea rothmalerana","Centaurea rothmalerana","(Arènes) Dostál","3128141",
,"Chaenorhinum serpyllifolium subsp. lusitanicum","Chaenorhinum serpyllifolium subsp. lusitanicum R.Fern.","3732560","EXACT","99","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Chaenorhinum","Chaenorhinum serpyllifolium","Chaenorhinum serpyllifolium lusitanicum","R.Fern.","3732560",
,"Chaerophyllum azoricum","Chaerophyllum azoricum Trel.","3642488","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Chaerophyllum","Chaerophyllum azoricum","Chaerophyllum azoricum","Trel.","3642488",
,"Chamaemeles coriacea","Chamaemeles coriacea Lindl.","3031018","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Chamaemeles","Chamaemeles coriacea","Chamaemeles coriacea","Lindl.","3031018",
,"Cheirolophus massonianus","Cheirolophus massonianus (Lowe) O.E.Erikss., A.Hansen & Sunding","3097055","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cheirolophus","Cheirolophus massonianus","Cheirolophus massonianus","(Lowe) O.E.Erikss., A.Hansen & Sunding","3097055",
,"Cirsium latifolium","Cirsium latifolium Lowe","3112721","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium latifolium","Cirsium latifolium","Lowe","3112721",
,"Cistus palhinhae","Cistus palhinhae N.D.Ingram","3595906","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malvales","Cistaceae","Cistus","Cistus ladanifer","Cistus palhinhae","N.D.Ingram","3595906","3595098"
,"Convolvulus fernandesii","Convolvulus fernandesii P.Silva & Teles","3679523","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","Convolvulus","Convolvulus fernandesii","Convolvulus fernandesii","P.Silva & Teles","3679523",
,"Convolvulus massonii","Convolvulus massonii F.Dietr.","9258180","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","Convolvulus","Convolvulus massonii","Convolvulus massonii","F.Dietr.","9258180",
,"Deschampsia maderensis","Deschampsia maderensis (Hack. & Bornm.) Buschm.","4143178","EXACT","98","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Avenella","Avenella flexuosa","Deschampsia maderensis","(Hack. & Bornm.) Buschm.","4143178","9599733"
,"Dianthus cintranus subsp. cintranus","Dianthus cintranus subsp. cintranus","7267749","EXACT","99","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Dianthus","Dianthus cintranus","Dianthus cintranus cintranus",,"7267749",
,"Dianthus laricifolius subsp. marizii","Dianthus laricifolius subsp. marizii (Samp.) Franco","8269813","EXACT","97","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Dianthus","Dianthus laricifolius","Dianthus laricifolius marizii","(Samp.) Franco","8269813",
,"Diplotaxis siifolia subsp. vicentina","Diplotaxis siifolia subsp. vicentina (Welw. ex Samp.) Mart.-Laborde","5376325","EXACT","99","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Diplotaxis","Diplotaxis siifolia","Diplotaxis siifolia vicentina","(Welw. ex Samp.) Mart.-Laborde","5376325",
,"Discula tabellata","Discula tabellata (R.T.Lowe, 1852)","5780146","EXACT","99","ACCEPTED","SPECIES","Animalia","Mollusca","Gastropoda","Stylommatophora","Helicidae","Discula","Discula tabellata","Discula tabellata","(R.T.Lowe, 1852) ","5780146",
,"Discus defloratus","Discus deflorata (R.T.Lowe, 1855)","11083505","FUZZY","96","SYNONYM","SPECIES","Animalia","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Keraea","Keraea deflorata","Discus deflorata","(R.T.Lowe, 1855) ","11083505","4568324"
,"Doronicum plantagineum subsp. tournefortii","Doronicum plantagineum subsp. tournefortii (Rouy) Cout.","6077213","EXACT","98","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Doronicum","Doronicum plantagineum","Doronicum plantagineum tournefortii","(Rouy) Cout.","6077213","8340385"
,"Dorycnium pentaphyllum subsp. transmontanum","Dorycnium pentaphyllum subsp. transmontanum Franco","3972812","EXACT","98","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lotus","Lotus dorycnium","Dorycnium pentaphyllum transmontanum","Franco","3972812","5632022"
